DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
9.0,0922,9.0,2023.0,5.0,6.0,2023.0,9.0,0917,999.0,999.0,4.0,9.0,320.0,320.0,1.0,1.0,99,99
1.0,0101,9.0,2023.0,29.0,8.0,2023.0,6.0,0609,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
22.0,2205,9.0,2023.0,23.0,8.0,2023.0,22.0,2205,62.0,56.0,9.0,4.0,320.0,320.0,9.0,1.0,99,97
17.0,1712,9.0,2023.0,11.0,7.0,2023.0,17.0,1712,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,9.0,2023.0,4.0,8.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0111,9.0,2023.0,5.0,7.0,2023.0,1.0,0111,51.0,46.0,4.0,4.0,320.0,320.0,4.0,4.0,99,99
4.0,0401,9.0,2023.0,10.0,8.0,2023.0,1.0,0106,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
16.0,1601,9.0,2023.0,18.0,1.0,2023.0,16.0,1609,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0114,9.0,2023.0,28.0,8.0,2023.0,1.0,0114,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
11.0,1106,9.0,2023.0,19.0,9.0,2023.0,11.0,1106,37.0,33.0,4.0,4.0,320.0,320.0,2.0,3.0,99,99
14.0,1401,9.0,2023.0,10.0,8.0,2023.0,14.0,1412,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,9.0,2023.0,21.0,4.0,2023.0,14.0,1402,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
1.0,0101,9.0,2023.0,12.0,9.0,2023.0,22.0,2214,51.0,49.0,4.0,4.0,320.0,320.0,4.0,5.0,99,26
9.0,0911,9.0,2023.0,17.0,8.0,2023.0,9.0,0904,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
18.0,1801,9.0,2023.0,19.0,6.0,2023.0,20.0,2011,999.0,999.0,4.0,4.0,320.0,320.0,9.0,1.0,99,99
12.0,1215,9.0,2023.0,9.0,8.0,2023.0,12.0,1216,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0511,9.0,2023.0,17.0,8.0,2023.0,5.0,0511,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0506,9.0,2023.0,22.0,6.0,2023.0,5.0,0506,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
3.0,0303,9.0,2023.0,19.0,5.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0505,9.0,2023.0,11.0,9.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,27.0,9.0,2023.0,12.0,1225,52.0,47.0,9.0,4.0,320.0,320.0,9.0,3.0,99,97
1.0,0103,10.0,2023.0,4.0,10.0,2023.0,1.0,0103,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0901,10.0,2023.0,1.0,9.0,2023.0,9.0,0903,999.0,42.0,9.0,1.0,320.0,320.0,9.0,9.0,99,75
1.0,0101,10.0,2023.0,20.0,9.0,2023.0,5.0,0506,52.0,999.0,9.0,9.0,320.0,320.0,1.0,3.0,99,99
9.0,0920,10.0,2023.0,1.0,8.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,25.0,9.0,2023.0,15.0,1503,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,22.0,9.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
5.0,0501,10.0,2023.0,3.0,10.0,2023.0,1.0,0113,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0920,10.0,2023.0,4.0,10.0,2023.0,12.0,1222,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0901,10.0,2023.0,23.0,10.0,2023.0,9.0,0909,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,10.0,2023.0,19.0,10.0,2023.0,1.0,0101,49.0,42.0,9.0,4.0,320.0,320.0,9.0,2.0,99,97
12.0,1201,10.0,2023.0,11.0,9.0,2023.0,12.0,1210,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
19.0,1902,10.0,2023.0,29.0,8.0,2023.0,19.0,1902,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0114,10.0,2023.0,4.0,9.0,2023.0,1.0,0114,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
12.0,1215,10.0,2023.0,13.0,10.0,2023.0,12.0,1201,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
15.0,1501,10.0,2023.0,25.0,8.0,2023.0,15.0,1501,999.0,999.0,9.0,4.0,320.0,320.0,1.0,1.0,99,99
18.0,1801,10.0,2023.0,22.0,8.0,2023.0,18.0,1804,999.0,999.0,4.0,9.0,320.0,320.0,1.0,1.0,99,99
17.0,1703,10.0,2023.0,7.0,9.0,2023.0,19.0,1909,999.0,999.0,4.0,4.0,320.0,320.0,9.0,1.0,99,99
22.0,2201,10.0,2023.0,26.0,9.0,2023.0,22.0,2201,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,26.0,4.0,2023.0,1.0,0106,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0401,10.0,2023.0,5.0,10.0,2023.0,4.0,0411,45.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0924,10.0,2023.0,30.0,5.0,2023.0,9.0,0924,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0102,10.0,2023.0,5.0,9.0,2023.0,1.0,0101,53.0,44.0,9.0,4.0,320.0,320.0,9.0,4.0,99,97
1.0,0102,10.0,2023.0,23.0,10.0,2023.0,1.0,0102,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
10.0,1001,10.0,2023.0,19.0,10.0,2023.0,9.0,0913,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0117,10.0,2023.0,20.0,9.0,2023.0,20.0,2009,999.0,999.0,9.0,9.0,320.0,9999.0,1.0,1.0,99,99
1.0,0101,10.0,2023.0,13.0,9.0,2023.0,14.0,1401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,1.0,9.0,2023.0,22.0,2212,999.0,35.0,4.0,4.0,320.0,320.0,9.0,2.0,99,97
15.0,1505,10.0,2023.0,30.0,8.0,2023.0,15.0,1505,43.0,41.0,4.0,4.0,320.0,320.0,4.0,4.0,99,99
15.0,1503,10.0,2023.0,14.0,9.0,2023.0,15.0,1503,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
3.0,0301,10.0,2023.0,10.0,7.0,2023.0,3.0,0301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0922,10.0,2023.0,4.0,10.0,2023.0,17.0,1711,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
9.0,0922,10.0,2023.0,16.0,10.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0922,10.0,2023.0,1.0,9.0,2023.0,1.0,0115,45.0,39.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
5.0,0502,10.0,2023.0,21.0,8.0,2023.0,5.0,0507,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1307,10.0,2023.0,21.0,4.0,2023.0,13.0,1307,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0508,10.0,2023.0,10.0,8.0,2023.0,5.0,0508,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
14.0,1420,10.0,2023.0,19.0,6.0,2023.0,14.0,1420,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1302,10.0,2023.0,18.0,10.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1008,10.0,2023.0,25.0,8.0,2023.0,10.0,1009,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
3.0,0309,10.0,2023.0,4.0,10.0,2023.0,5.0,0513,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1102,10.0,2023.0,19.0,6.0,2023.0,11.0,1102,33.0,34.0,9.0,1.0,320.0,320.0,1.0,4.0,99,52
14.0,1404,10.0,2023.0,4.0,7.0,2023.0,14.0,1404,999.0,999.0,9.0,9.0,9999.0,320.0,9.0,9.0,99,99
20.0,2005,10.0,2023.0,28.0,4.0,2023.0,20.0,2004,21.0,25.0,9.0,4.0,320.0,320.0,9.0,4.0,99,97
11.0,1101,10.0,2023.0,3.0,10.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,10.0,2023.0,10.0,5.0,2023.0,14.0,1401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,10.0,2023.0,14.0,9.0,2023.0,13.0,1315,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0103,10.0,2023.0,1.0,9.0,2023.0,1.0,0103,37.0,999.0,4.0,9.0,320.0,320.0,1.0,9.0,99,99
1.0,0101,10.0,2023.0,28.0,9.0,2023.0,1.0,0105,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
3.0,0301,10.0,2023.0,3.0,8.0,2023.0,3.0,0312,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,10.0,2023.0,5.0,10.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,10.0,2023.0,12.0,9.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
18.0,1801,10.0,2023.0,30.0,10.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1307,10.0,2023.0,15.0,8.0,2023.0,13.0,1307,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1215,10.0,2023.0,28.0,9.0,2023.0,12.0,1215,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
15.0,1502,10.0,2023.0,7.0,9.0,2023.0,15.0,1502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1001,10.0,2023.0,17.0,8.0,2023.0,10.0,1001,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,23.0,8.0,2023.0,6.0,0613,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1108,10.0,2023.0,16.0,10.0,2023.0,11.0,1108,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
1.0,0101,10.0,2023.0,26.0,9.0,2023.0,5.0,0509,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0103,10.0,2023.0,12.0,9.0,2023.0,1.0,0103,999.0,999.0,9.0,9.0,222.0,320.0,9.0,9.0,99,99
13.0,1301,10.0,2023.0,8.0,9.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
17.0,1701,10.0,2023.0,24.0,8.0,2023.0,17.0,1705,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,14.0,7.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
10.0,1001,10.0,2023.0,17.0,10.0,2023.0,10.0,1001,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,10.0,2023.0,13.0,9.0,2023.0,13.0,1302,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
15.0,1505,10.0,2023.0,11.0,8.0,2023.0,15.0,1505,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,10.0,2023.0,20.0,7.0,2023.0,4.0,0406,36.0,36.0,1.0,1.0,320.0,320.0,1.0,1.0,99,99
13.0,1311,10.0,2023.0,18.0,7.0,2023.0,13.0,1311,42.0,40.0,9.0,1.0,320.0,320.0,9.0,9.0,99,42
14.0,1401,10.0,2023.0,11.0,9.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,9999.0,9999.0,9.0,9.0,99,99
12.0,1215,10.0,2023.0,30.0,8.0,2023.0,12.0,1215,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
9.0,0917,10.0,2023.0,2.0,6.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
1.0,0101,10.0,2023.0,29.0,8.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,7.0,9.0,2023.0,1.0,0102,999.0,999.0,9.0,4.0,320.0,320.0,1.0,1.0,99,99
11.0,1101,10.0,2023.0,9.0,10.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1101,10.0,2023.0,5.0,10.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1101,10.0,2023.0,25.0,9.0,2023.0,11.0,1101,53.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
22.0,2201,10.0,2023.0,26.0,9.0,2023.0,22.0,2201,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
18.0,1801,10.0,2023.0,5.0,10.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,20.0,9.0,2023.0,1.0,0108,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
18.0,1801,10.0,2023.0,10.0,8.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
18.0,1801,10.0,2023.0,2.0,2.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
17.0,1712,10.0,2023.0,20.0,9.0,2023.0,15.0,1504,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
15.0,1503,10.0,2023.0,13.0,9.0,2023.0,15.0,1503,999.0,61.0,9.0,4.0,320.0,320.0,9.0,4.0,99,97
17.0,1705,10.0,2023.0,4.0,9.0,2023.0,17.0,1709,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
17.0,1712,10.0,2023.0,4.0,8.0,2023.0,17.0,1712,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,10.0,2023.0,7.0,9.0,2023.0,14.0,1401,999.0,38.0,9.0,9.0,320.0,320.0,9.0,9.0,99,23
1.0,0101,10.0,2023.0,12.0,9.0,2023.0,15.0,1503,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
5.0,0502,10.0,2023.0,1.0,8.0,2023.0,5.0,0502,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
1.0,0114,10.0,2023.0,12.0,9.0,2023.0,1.0,0114,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,10.0,2023.0,3.0,8.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0117,10.0,2023.0,10.0,7.0,2023.0,1.0,0117,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0920,10.0,2023.0,1.0,8.0,2023.0,9.0,0917,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
1.0,0103,10.0,2023.0,14.0,9.0,2023.0,1.0,0103,999.0,39.0,4.0,4.0,320.0,320.0,1.0,5.0,99,23
14.0,1402,10.0,2023.0,11.0,7.0,2023.0,1.0,0104,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0401,10.0,2023.0,21.0,6.0,2023.0,4.0,0401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,8.0,9.0,2023.0,1.0,0114,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
18.0,1801,10.0,2023.0,4.0,9.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
20.0,2011,10.0,2023.0,7.0,8.0,2023.0,22.0,2204,55.0,50.0,9.0,4.0,320.0,320.0,9.0,1.0,99,97
1.0,0101,10.0,2023.0,21.0,9.0,2023.0,9.0,0906,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,10.0,2023.0,2.0,10.0,2023.0,22.0,2214,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
15.0,1503,10.0,2023.0,7.0,9.0,2023.0,15.0,1503,999.0,52.0,9.0,1.0,320.0,320.0,9.0,1.0,99,97
18.0,1801,10.0,2023.0,2.0,8.0,2023.0,18.0,1804,39.0,40.0,4.0,4.0,320.0,320.0,9.0,4.0,99,23
9.0,0922,10.0,2023.0,18.0,9.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,840.0,320.0,9.0,9.0,99,99
3.0,0301,10.0,2023.0,18.0,10.0,2023.0,3.0,0302,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0117,10.0,2023.0,26.0,9.0,2023.0,1.0,0103,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1201,10.0,2023.0,19.0,9.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
13.0,1301,10.0,2023.0,28.0,9.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
9.0,0901,10.0,2023.0,12.0,10.0,2023.0,11.0,1105,999.0,42.0,9.0,4.0,320.0,320.0,9.0,4.0,99,97
5.0,0504,10.0,2023.0,28.0,7.0,2023.0,5.0,0506,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
5.0,0504,10.0,2023.0,2.0,5.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
6.0,0601,10.0,2023.0,9.0,8.0,2023.0,6.0,0602,41.0,36.0,9.0,4.0,320.0,320.0,9.0,2.0,99,97
6.0,0601,10.0,2023.0,8.0,9.0,2023.0,6.0,0614,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
1.0,0106,10.0,2023.0,21.0,6.0,2023.0,2.0,0207,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
3.0,0307,10.0,2023.0,4.0,10.0,2023.0,3.0,0307,999.0,50.0,9.0,4.0,320.0,320.0,9.0,4.0,99,35
3.0,0307,10.0,2023.0,24.0,8.0,2023.0,3.0,0308,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
14.0,1419,10.0,2023.0,13.0,6.0,2023.0,14.0,1419,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1007,10.0,2023.0,11.0,9.0,2023.0,22.0,2201,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1327,10.0,2023.0,25.0,10.0,2023.0,13.0,1327,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
20.0,2007,10.0,2023.0,2.0,10.0,2023.0,1.0,0111,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0902,10.0,2023.0,10.0,8.0,2023.0,9.0,0903,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
19.0,1903,10.0,2023.0,25.0,7.0,2023.0,19.0,1903,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
10.0,1017,10.0,2023.0,16.0,10.0,2023.0,10.0,1009,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1019,10.0,2023.0,6.0,10.0,2023.0,14.0,1401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0111,11.0,2023.0,24.0,8.0,2023.0,1.0,0110,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1201,11.0,2023.0,20.0,9.0,2023.0,12.0,1210,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0504,11.0,2023.0,28.0,8.0,2023.0,5.0,0506,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
15.0,1501,11.0,2023.0,22.0,6.0,2023.0,15.0,1501,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
9.0,0919,11.0,2023.0,2.0,8.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0401,11.0,2023.0,27.0,9.0,2023.0,4.0,0413,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0401,11.0,2023.0,10.0,10.0,2023.0,4.0,0404,999.0,999.0,9.0,1.0,320.0,320.0,9.0,9.0,99,99
5.0,0504,11.0,2023.0,29.0,6.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
2.0,0201,11.0,2023.0,17.0,10.0,2023.0,2.0,0201,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,11.0,2023.0,23.0,10.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0501,11.0,2023.0,17.0,3.0,2023.0,1.0,0117,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,21.0,9.0,2023.0,5.0,0501,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1101,11.0,2023.0,25.0,10.0,2023.0,11.0,1105,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,27.0,9.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,19.0,10.0,2023.0,5.0,0513,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
1.0,0101,11.0,2023.0,15.0,6.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,23.0,10.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,27.0,10.0,2023.0,3.0,0301,999.0,999.0,9.0,4.0,320.0,320.0,9.0,9.0,99,99
10.0,1001,11.0,2023.0,3.0,10.0,2023.0,10.0,1001,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0513,11.0,2023.0,28.0,8.0,2023.0,5.0,0513,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0513,11.0,2023.0,10.0,8.0,2023.0,5.0,0513,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
22.0,2205,11.0,2023.0,24.0,10.0,2023.0,22.0,2205,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
9.0,0922,11.0,2023.0,19.0,10.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
9.0,0922,11.0,2023.0,24.0,10.0,2023.0,19.0,1904,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0922,11.0,2023.0,27.0,10.0,2023.0,1.0,0106,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1309,11.0,2023.0,9.0,2.0,2023.0,9.0,0909,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
19.0,1901,11.0,2023.0,25.0,9.0,2023.0,19.0,1904,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
19.0,1901,11.0,2023.0,6.0,9.0,2023.0,20.0,2011,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
1.0,0103,11.0,2023.0,14.0,9.0,2023.0,1.0,0101,999.0,48.0,9.0,4.0,320.0,320.0,9.0,5.0,99,52
18.0,1802,11.0,2023.0,9.0,11.0,2023.0,1.0,0101,999.0,49.0,9.0,9.0,222.0,320.0,1.0,9.0,99,99
3.0,0309,11.0,2023.0,25.0,10.0,2023.0,3.0,0309,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
19.0,1904,11.0,2023.0,4.0,7.0,2023.0,19.0,1904,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
11.0,1109,11.0,2023.0,7.0,11.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
15.0,1502,11.0,2023.0,12.0,10.0,2023.0,15.0,1502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,52
12.0,1213,11.0,2023.0,3.0,10.0,2023.0,12.0,1213,50.0,43.0,9.0,4.0,320.0,320.0,9.0,1.0,99,97
20.0,2007,11.0,2023.0,20.0,7.0,2023.0,20.0,2007,50.0,46.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
15.0,1502,11.0,2023.0,17.0,10.0,2023.0,15.0,1502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,23.0,10.0,2023.0,1.0,0114,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
20.0,2001,11.0,2023.0,19.0,7.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0506,11.0,2023.0,27.0,6.0,2023.0,5.0,0506,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,11.0,2023.0,2.0,10.0,2023.0,14.0,1420,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0504,11.0,2023.0,11.0,7.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
2.0,0201,11.0,2023.0,14.0,9.0,2023.0,2.0,0207,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1217,11.0,2023.0,27.0,10.0,2023.0,12.0,1215,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
9.0,0901,11.0,2023.0,3.0,10.0,2023.0,12.0,1210,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1101,11.0,2023.0,11.0,9.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0401,11.0,2023.0,4.0,7.0,2023.0,4.0,0401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1201,11.0,2023.0,27.0,9.0,2023.0,12.0,1201,45.0,43.0,1.0,4.0,320.0,320.0,4.0,4.0,99,99
